lemma;sentiment
прохождение;0
перепускной канал;0
NO TRANSLATION;-1
пассажир;0
NO TRANSLATION;0
прохождение;0
страсть;1
страстный;1
пассивный;-1
пассивность;-1
заграничный пасспорт;0
мимо;0
вставить;0
пастельный;0
времяпровождение;1
пастор;1
кондитерские изделия;1
выгон;1
пастообразный;0
похлопывание;0
пластырь;-1
пэчворк;0
паштет;0
надколенник;0
патент;1
отеческий;0
отцовство;0
дорожка;0
жалкий;-1
патология;0
пафос;0
путь;0
терпение;1
пациент;1
внутренний дворик;0
патриарх;0
патриархальный;1
вотчина;0
патриот;0
патриотический;0
патриотизм;0
патруль;0
покровитель;1
протекция;1
покровительствовать;0
покровительствующий;-1
NO TRANSLATION;-1
шаблон;0
малочисленность;-1
нищий;-1
Пауза;0
вымостить;0
мостовая;0
павильон;0
мощение;0
лапа;0
пешка;-1
чел;0
платить;1
окупаемость;-1
плательщик;0
оплата;-1
гороховый;0
мир;1
миролюбивый;1
мирное;1
павлин;1
вершина горы;0
достигла своего пика;0
жемчужный;0
крестьянский;0
торф;0
галька;0
клевать;1
своеобразный;0
особенности;-1
особенность;1
особенно;0
материальный;0
педаль;0
педантичный;0
торговать вразнос;0
пьедестал;0
пешеход;-1
педиатрия;0
родословная;1
шагомер;0
корка;0
писк;0
вглядываться;0
всматриваясь;0
несравненный;1
колышек;0
колышки;0
пелагический;0
гранула;0
ручка;0
уголовный;-1
штраф;-1
епитимья;0
склонность;1
карандаш;0
кулон;0
нерешенность;0
NO TRANSLATION;0
в ожидании;0
маятник;0
проникать;0
пронзительный;0
проникновение;-1
полуостров;0
исправительный;-1
вымпел;0
безденежный;0
пенни;0
пенсия;0
пенсионер;0
задумчивый;0
пятиугольник;0
пентхауз;0
предпоследний;0
люди;0
населенный;0
перец;0
пептический;0
воспринимать;1
процент;0
различимый;1
восприятие;0
восприимчивый;0
окунь;0
возможно;0
просачивание;0
перкуссия;0
погибель;-1
безапелляционный;0
круглогодичный;1
идеально;1
совершенство;1
перфорированный;0
перфорация;0
насильственный;0
выполнять;0
представление;0
исполнитель;1
духи;0
душистый;0
пери;0
перидот;0
подвергать опасности;-1
рискованный;-1
периметр;0
период;0
периодический;0
периодическое издание;0
периодически;0
периодичность;0
периферия;0
погибать;-1
скоропортящийся;-1
погибший;-1
погибающих;-1
лжесвидетельство;-1
привилегия;1
неизменность;0
проницаемый;0
пропитывать;0
проникание;0
допустимый;0
разрешение;1
разрешающий;0
разрешать;0
разрешенный;0
позволяющий;0
перестановка;0
пагубный;-1
